"","Plot_ID","n_months","var_name","sim_value","obs_value","residual_value"
"959",24,171,"dbh",19.0961002623756,18.2671342323028,-0.828966030072802
"960",24,239,"dbh",22.6733376435784,23.3523692767529,0.679031633174528
"961",24,275,"dbh",23.5966072558763,30.0914758462759,6.49486859039961
"962",24,398,"dbh",27.2205377113477,33.1454949539588,5.92495724261114
"963",25,72,"dbh",10.9171216758623,13.5923246956942,2.67520301983193
"964",25,94,"dbh",13.3929442338324,13.8218352707687,0.428891036936303
"965",25,145,"dbh",15.1538850559425,18.5798092881826,3.42592423224009
"966",25,241,"dbh",20.5210644964422,20.3971682092323,-0.123896287209945
"967",25,289,"dbh",22.0529641618575,25.8498640972691,3.79689993541162
"968",25,337,"dbh",26.7213345655434,27.1133947076694,0.392060142126049
"969",25,421,"dbh",29.083305068469,34.2427333902417,5.15942832177265
"970",25,528,"dbh",32.2415927792973,35.9305674588854,3.68897467958811
"971",25,661,"dbh",35.6312537003145,37.6243180336944,1.99306433337988
"972",26,72,"dbh",10.0326065535151,9.72138722351677,-0.311219329998343
"973",26,94,"dbh",14.9957129250638,12.2063965582433,-2.78931636682051
"974",26,145,"dbh",16.9094039067559,20.1139376397244,3.2045337329685
"975",26,241,"dbh",20.008048961797,22.4696757941286,2.46162683233165
"976",26,289,"dbh",21.2871090136254,23.6300475254576,2.34293851183221
"977",26,337,"dbh",22.5682445181234,24.6330472246591,2.06480270653572
"978",26,421,"dbh",24.3504772532396,25.9099170064184,1.55943975317878
"979",26,528,"dbh",26.8240816577519,27.4495672876938,0.62548562994186
"980",26,661,"dbh",29.7462856172673,29.4794252769709,-0.266860340296429
"981",27,72,"dbh",17.0999402898184,9.97608164164442,-7.12385864817395
"982",27,94,"dbh",17.8451551517878,10.6071090097312,-7.2380461420566
"983",27,145,"dbh",20.3740867249069,13.3910918042458,-6.98299492066112
"984",27,241,"dbh",23.1750745225658,15.5899084804582,-7.58516604210755
"985",27,289,"dbh",24.7045780091223,23.3365281875244,-1.36804982159789
"986",27,337,"dbh",26.6756774268301,24.5340172175531,-2.14166020927703
"987",27,421,"dbh",29.9439645322936,27.8741007910973,-2.06986374119633
"988",27,528,"dbh",31.8145112848711,29.7644992817039,-2.0500120031672
"989",27,661,"dbh",33.4109856529182,32.0154383663256,-1.3955472865926
"990",28,72,"dbh",11.9353986703311,10.7111339760172,-1.22426469431391
"991",28,145,"dbh",15.4263008857987,15.7989042688598,0.372603383061083
"992",28,241,"dbh",21.0135864530552,20.8188394766207,-0.194746976434544
"993",28,289,"dbh",22.4738875087746,26.6591286884549,4.1852411796803
"994",28,337,"dbh",27.7720138647069,27.8819669351484,0.109953070441538
"995",28,421,"dbh",30.2970776692025,36.0619386137217,5.76486094451921
"996",28,528,"dbh",33.6446676739645,37.9663460327666,4.32167835880212
"997",28,661,"dbh",37.0381762055207,40.1107518992371,3.07257569371643
"998",29,72,"dbh",9.99490095006082,9.6268287204638,-0.368072229597024
"999",29,145,"dbh",12.1280797813622,12.6964221346612,0.568342353298974
"1000",29,241,"dbh",15.4479848533488,15.54376752239,0.0957826690412009
"1001",29,289,"dbh",16.715456306045,18.2684042632315,1.55294795718651
"1002",29,337,"dbh",18.9824467415913,19.6973605679501,0.714913826358835
"1003",29,421,"dbh",21.6442474896064,22.9938712711473,1.34962378154091
"1004",29,528,"dbh",25.3105139798941,26.3203523968969,1.0098384170028
"1005",29,661,"dbh",29.8705252963582,30.3644701853302,0.493944888972027
"1006",30,72,"dbh",9.21586489681197,10.2765126433445,1.06064774653253
"1007",30,94,"dbh",13.4600811181447,10.8251720768621,-2.63490904128256
"1008",30,145,"dbh",15.0853710625129,18.2687060615293,3.18333499901635
"1009",30,241,"dbh",25.8460449541776,20.6282734852499,-5.21777146892769
"1010",30,289,"dbh",27.6236812412677,33.8295364201965,6.20585517892882
"1011",30,337,"dbh",29.3092118273667,35.1158210181678,5.80660919080114
"1012",30,421,"dbh",31.5925222194143,36.7896298247958,5.19710760538151
"1013",30,528,"dbh",34.8234996301562,38.2803710280709,3.45687139791465
"1014",30,661,"dbh",37.7533495883387,40.2308941611086,2.47754457276995
"1015",31,72,"dbh",8.87723011618418,9.60267778469879,0.725447668514608
"1016",31,145,"dbh",10.5184967571009,10.6935781320893,0.175081374988361
"1017",31,241,"dbh",12.4577258986683,12.8195733940001,0.361847495331768
"1018",31,289,"dbh",13.3402674553864,13.9079513420986,0.567683886712214
"1019",31,337,"dbh",14.322905333525,14.7869967079198,0.464091374394759
"1020",31,421,"dbh",15.7292083371275,16.3242284889273,0.595020151799837
"1021",31,528,"dbh",18.5411218684957,17.9813230834243,-0.559798785071433
"1022",31,661,"dbh",22.8336270559598,21.7186466382727,-1.11498041768712
"1023",32,72,"dbh",8.89577197026809,9.71842190481903,0.822649934550938
"1024",32,145,"dbh",14.015524880017,11.0269840175003,-2.98854086251669
"1025",32,241,"dbh",19.9142597159502,18.8829685239342,-1.03129119201605
"1026",32,289,"dbh",21.3238320531511,25.353986736671,4.03015468351987
"1027",32,337,"dbh",25.5018720171096,26.5494511092106,1.04757909210102
"1028",32,421,"dbh",27.9326170286005,33.0431008488065,5.11048382020599
"1029",32,528,"dbh",30.9610422031695,35.2011204356568,4.24007823248732
"1030",32,661,"dbh",34.065956229602,36.7486053704431,2.68264914084113
"1031",33,61,"dbh",16.8841206777604,18.5795722569806,1.69545157922019
"1032",33,120,"dbh",17.5170820910261,21.6314111796186,4.11432908859249
"1033",34,61,"dbh",17.6978839353888,19.1839156324002,1.48603169701138
"1034",34,120,"dbh",18.3675691727383,23.731682607507,5.36411343476874
"1035",35,61,"dbh",15.2473223605655,16.764662347091,1.51733998652546
"1036",35,120,"dbh",15.7405379611871,19.8503825021415,4.10984454095442
"1037",36,61,"dbh",12.0612516729784,13.2248078193683,1.16355614638992
"1038",36,120,"dbh",12.2408972718032,15.227156230703,2.98625895889984
"1039",37,61,"dbh",13.1307193366967,14.0722026604944,0.941483323797693
"1040",37,120,"dbh",13.151353774771,15.8475720280085,2.69621825323751
"1041",38,97,"dbh",12.3509768485336,12.23,-0.120976848533587
"1042",38,182,"dbh",14.3722397031327,12.92,-1.45223970313275
"1043",38,289,"dbh",18.1161421614952,16.66,-1.45614216149518
"1044",38,397,"dbh",25.6534263428266,18.5,-7.15342634282662
"1045",38,505,"dbh",31.073356402293,26.83,-4.24335640229301
"1046",39,97,"dbh",16.6382990389799,15.35,-1.28829903897991
"1047",39,182,"dbh",21.4922121036022,19.54,-1.95221210360218
"1048",39,289,"dbh",27.3133547778718,24.9,-2.41335477787183
"1049",39,349,"dbh",31.0290675336232,27.33,-3.69906753362317
"1050",39,505,"dbh",39.1059671752695,30.65,-8.45596717526951
"1051",40,97,"dbh",18.3225054900561,18.39,0.0674945099438844
"1052",40,182,"dbh",21.5611531027372,21.23,-0.331153102737151
"1053",40,289,"dbh",24.5874855176058,24.56,-0.0274855176058502
"1054",40,397,"dbh",30.6124741857429,25.94,-4.67247418574293
"1055",40,505,"dbh",34.1091394327039,30.09,-4.01913943270388
"1056",41,97,"dbh",16.7858253170462,15.4,-1.38582531704624
"1057",41,182,"dbh",20.174600166057,20.89,0.715399833942968
"1058",41,289,"dbh",25.749130653591,25.07,-0.67913065359102
"1059",41,397,"dbh",30.5223217017691,28.43,-2.09232170176908
"1060",41,505,"dbh",35.5650499792029,31.35,-4.21504997920288
"1061",42,97,"dbh",15.8167143267093,15.21,-0.606714326709335
"1062",42,182,"dbh",19.3339933260165,19.32,-0.0139933260165463
"1063",42,289,"dbh",23.5236085801656,23.21,-0.313608580165571
"1064",42,397,"dbh",29.9355470168793,26.21,-3.72554701687934
"1065",42,505,"dbh",35.4293753928343,29.97,-5.45937539283435
"1066",43,97,"dbh",16.6268135751929,16.65,0.023186424807065
"1067",43,182,"dbh",21.297492853037,18.64,-2.65749285303703
"1068",43,289,"dbh",25.0419749760704,24.93,-0.1119749760704
"1069",43,397,"dbh",37.26188967035,26.25,-11.01188967035
"1070",43,505,"dbh",43.093948235065,31.68,-11.413948235065
"1071",44,97,"dbh",13.7771707588676,14.09,0.312829241132444
"1072",44,182,"dbh",15.4780575440038,15.76,0.281942455996175
"1073",44,289,"dbh",17.7533028399654,18.71,0.956697160034619
"1074",44,397,"dbh",26.7041694368487,21.32,-5.38416943684871
"1075",44,505,"dbh",31.4954606805494,27.17,-4.32546068054944
"1076",45,97,"dbh",17.2996596597314,15.88,-1.41965965973139
"1077",45,182,"dbh",20.7378542115725,21.56,0.822145788427495
"1078",45,289,"dbh",26.5912933374422,25.58,-1.0112933374422
"1079",45,397,"dbh",31.3149820329868,28.7,-2.61498203298675
"1080",45,505,"dbh",35.2810555484089,31.87,-3.41105554840891
"1081",46,85,"dbh",13.1171117153417,12.3333973005326,-0.783714414809097
"1082",46,144,"dbh",15.4591924742083,15.5439617939859,0.0847693197776316
"1083",46,205,"dbh",20.652383007485,17.7685677793756,-2.8838152281094
"1084",46,348,"dbh",28.2026032448341,24.3006115125894,-3.90199173224468
"1085",46,420,"dbh",31.6103529769863,26.5552033465458,-5.05514963044053
"1086",46,494,"dbh",34.7986172067282,28.2239418695337,-6.57467533719449
"1087",47,85,"dbh",13.8703146766262,12.975891260458,-0.894423416168179
"1088",47,144,"dbh",16.4364052955911,16.439680985675,0.0032756900838784
"1089",47,205,"dbh",19.7733481837512,17.7560796196185,-2.01726856413271
"1090",47,348,"dbh",26.2933728821215,22.7015167630972,-3.59185611902431
"1091",47,420,"dbh",29.4574941357984,24.5235092995327,-4.9339848362657
"1092",47,494,"dbh",32.8406721804887,26.0241249033813,-6.81654727710739
"1093",48,85,"dbh",12.7827076589124,12.6356716038163,-0.147036055096091
"1094",48,144,"dbh",14.4611847619681,13.9301786470519,-0.531006114916233
"1095",48,205,"dbh",15.9650789416441,15.5419345891242,-0.423144352519895
"1096",48,348,"dbh",18.9861065177693,18.1558874812565,-0.830219036512815
"1097",48,420,"dbh",20.930903639773,20.3541779385986,-0.576725701174361
"1098",48,494,"dbh",22.6618196783201,22.1685963786113,-0.493223299708848
"1099",49,85,"dbh",11.0596795067434,11.2837916709551,0.224112164211732
"1100",49,144,"dbh",12.5213810579255,12.3315477995399,-0.189833258385615
"1101",49,205,"dbh",16.8423093153767,13.3589769090729,-3.48333240630378
"1102",49,348,"dbh",24.0368247096705,19.1368870606554,-4.89993764901513
"1103",49,420,"dbh",27.1876122201421,22.5132689831583,-4.67434323698385
"1104",49,495,"dbh",30.1354436008538,24.3925118305821,-5.74293177027173
"1105",50,85,"dbh",12.3856832090857,12.1676254812895,-0.218057727796173
"1106",50,144,"dbh",14.0669953931571,12.7203587007899,-1.34663669236718
"1107",50,205,"dbh",16.8676517835771,14.0408962754184,-2.82675550815867
"1108",50,348,"dbh",20.4768406027221,15.26763826497,-5.20920233775211
"1109",50,420,"dbh",22.6039177206992,17.8232105948584,-4.78070712584078
"1110",50,495,"dbh",25.4892150018444,18.9934516173767,-6.4957633844677
"1111",51,85,"dbh",15.340210853345,12.8598130407333,-2.48039781261166
"1112",51,144,"dbh",18.5310651826878,17.8412411615277,-0.689824021160138
"1113",51,205,"dbh",21.1155583318086,20.3632794271604,-0.752278904648186
"1114",51,348,"dbh",30.9259044617094,24.0441173069202,-6.88178715478917
"1115",51,420,"dbh",34.2802453935848,27.4413965575567,-6.83884883602813
"1116",51,495,"dbh",37.0880476138529,29.4245287204385,-7.66351889341438
"1117",52,85,"dbh",18.5188283349915,12.0252962208183,-6.4935321141732
"1118",52,144,"dbh",21.9896855016237,16.9751056773103,-5.01457982431336
"1119",52,205,"dbh",24.8052934021111,19.5441004761168,-5.26119292599428
"1120",52,348,"dbh",29.9153652825622,23.2621324584064,-6.65323282415584
"1121",52,420,"dbh",32.3602487253605,24.7766695083476,-7.58357921701289
"1122",52,495,"dbh",34.3220274958145,26.0297009042102,-8.29232659160433
"1123",53,85,"dbh",15.4686657380431,13.9724752111449,-1.49619052689818
"1124",53,144,"dbh",17.9082814802428,17.5171553136111,-0.391126166631739
"1125",53,205,"dbh",23.5846167686545,19.7062949623775,-3.87832180627705
"1126",53,348,"dbh",30.8597662055801,26.0588006348224,-4.80096557075769
"1127",53,420,"dbh",34.3326116713897,29.3959271305108,-4.93668454087893
"1128",53,495,"dbh",38.1248577720701,31.3493504492909,-6.77550732277919
"1129",54,85,"dbh",16.6692085699636,13.6253854678881,-3.04382310207552
"1130",54,144,"dbh",19.7044047512838,17.7418462869747,-1.96255846430908
"1131",54,205,"dbh",22.221872543947,19.7721607086251,-2.44971183532186
"1132",54,348,"dbh",31.7683423074423,22.9614626979285,-8.80687960951375
"1133",54,420,"dbh",34.9882156736491,25.9422058636944,-9.04600980995469
"1134",54,495,"dbh",37.7149609476291,27.8362570877105,-9.87870385991859
"1135",55,85,"dbh",17.4016218838873,12.7946171173754,-4.60700476651189
"1136",55,144,"dbh",20.6288678483049,17.8686681433789,-2.76019970492598
"1137",55,205,"dbh",25.5267439344762,19.996919625742,-5.52982430873422
"1138",55,348,"dbh",34.1196635540063,25.9514297594041,-8.16823379460217
"1139",55,420,"dbh",37.9042593343607,28.9378619531916,-8.96639738116909
"1140",55,495,"dbh",43.4317824209833,31.2172702080051,-12.2145122129782
"1141",56,85,"dbh",12.7661798389002,12.5599991565724,-0.206180682327837
"1142",56,144,"dbh",14.711005899045,13.6594891550495,-1.05151674399546
"1143",56,205,"dbh",18.2861616400297,14.893486691967,-3.39267494806271
"1144",56,348,"dbh",23.5392880260649,19.1961064681127,-4.34318155795219
"1145",56,420,"dbh",26.3545218208426,22.0056466069007,-4.34887521394188
"1146",56,495,"dbh",29.7702228028478,23.3531783346128,-6.41704446823502
"1147",57,85,"dbh",11.88243337694,12.0425785039437,0.160145127003673
"1148",57,144,"dbh",13.3987006167386,12.9480812799288,-0.450619336809806
"1149",57,205,"dbh",14.7067243494882,14.0502859372204,-0.656438412267796
"1150",57,348,"dbh",17.2270257587094,16.1277602243163,-1.09926553439311
"1151",57,420,"dbh",18.6793403949827,17.4039359465534,-1.27540444842929
"1152",57,495,"dbh",19.9060421200518,18.7020424708942,-1.20399964915764
"1153",1,72,"biom_stem",76.3841474273483,84.5723828999999,8.18823547265163
"1154",1,171,"biom_stem",64.8106318757608,145.7984255,80.9877936242392
"1155",1,209,"biom_stem",78.2899658160262,170.4661419,92.1761760839738
"1156",2,72,"biom_stem",90.2720955657727,98.3236414099999,8.05154584422722
"1157",2,168,"biom_stem",94.8955720126658,159.7214542,64.8258821873342
"1158",2,239,"biom_stem",105.274062932146,198.926630499999,93.652567567853
"1159",2,275,"biom_stem",105.167429969306,231.1550808,125.987650830694
"1160",2,397,"biom_stem",134.163775169959,288.7209141,154.557138930041
"1161",3,72,"biom_stem",75.0922233754113,95.7764885499999,20.6842651745886
"1162",3,168,"biom_stem",84.6391360986394,174.3111293,89.6719932013606
"1163",3,239,"biom_stem",95.7486777301928,206.8834351,111.134757369807
"1164",3,275,"biom_stem",93.0048125660751,256.9648872,163.960074633925
"1165",3,397,"biom_stem",130.427477203127,332.9682958,202.540818596873
"1166",4,72,"biom_stem",53.6293032809497,74.9723064899999,21.3430032090502
"1167",4,168,"biom_stem",72.8210544726373,137.8274389,65.0063844273627
"1168",4,239,"biom_stem",75.2867899156154,154.7000537,79.4132637843846
"1169",5,72,"biom_stem",83.1187807801747,94.5363705399999,11.4175897598252
"1170",5,168,"biom_stem",91.2830132657313,151.2276275,59.9446142342688
"1171",5,239,"biom_stem",100.577175050786,176.7368353,76.159660249214
"1172",5,275,"biom_stem",94.749383310557,247.6484226,152.899039289443
"1173",5,400,"biom_stem",136.609710285512,303.233067399999,166.623357114487
"1174",6,72,"biom_stem",91.0507400979909,133.953597199999,42.9028571020081
"1175",6,168,"biom_stem",100.955788014648,247.8551629,146.899374885352
"1176",6,209,"biom_stem",89.4021070989887,276.3063303,186.904223201011
"1177",7,72,"biom_stem",78.1936628459711,106.4715643,28.2779014540289
"1178",7,168,"biom_stem",92.5065618948022,188.0866135,95.5800516051978
"1179",7,209,"biom_stem",103.236042063046,184.801139699999,81.5650976369533
"1180",8,72,"biom_stem",109.277553833854,124.7057293,15.4281754661455
"1181",8,168,"biom_stem",105.65748473969,215.3674206,109.70993586031
"1182",8,240,"biom_stem",106.015009167681,288.2251291,182.210119932319
"1183",8,275,"biom_stem",113.480416127506,309.3061371,195.825720972494
"1184",8,398,"biom_stem",150.648274389623,375.7766093,225.128334910377
"1185",9,72,"biom_stem",95.8985289829078,138.7430194,42.8444904170922
"1186",9,171,"biom_stem",79.2878312450183,266.9560303,187.668199054982
"1187",9,240,"biom_stem",106.269353657167,294.167507899999,187.898154242832
"1188",9,275,"biom_stem",97.7078731780094,360.8911198,263.183246621991
"1189",9,398,"biom_stem",134.989369010743,397.6034247,262.614055689257
"1190",10,72,"biom_stem",84.6244154556867,110.202944,25.5785285443133
"1191",10,171,"biom_stem",77.2757810570207,193.2849837,116.009202642979
"1192",10,240,"biom_stem",104.164866110819,228.086602699999,123.92173658918
"1193",10,275,"biom_stem",99.8683554395564,281.905644999999,182.037289560443
"1194",10,398,"biom_stem",141.993525719012,338.4709168,196.477391080988
"1195",11,72,"biom_stem",127.543101283809,137.5817609,10.0386596161911
"1196",11,171,"biom_stem",99.8518141541965,218.8030827,118.951268545804
"1197",11,209,"biom_stem",113.927141582877,244.532406,130.605264417123
"1198",12,72,"biom_stem",121.523210908167,135.1451499,13.621938991833
"1199",12,171,"biom_stem",91.3158180530649,222.1403249,130.824506846935
"1200",12,209,"biom_stem",105.343142125751,245.383113299999,140.039971174248
"1201",13,72,"biom_stem",99.9039473947196,116.7783335,16.8743861052804
"1202",13,171,"biom_stem",79.5470214949252,193.2849837,113.737962205075
"1203",13,209,"biom_stem",93.2404494397139,222.6676975,129.427248060286
"1204",14,72,"biom_stem",122.497927727638,136.2836023,13.7856745723619
"1205",14,171,"biom_stem",89.2087608686708,207.2054443,117.996683431329
"1206",14,239,"biom_stem",116.054879878795,241.4299633,125.375083421205
"1207",14,275,"biom_stem",110.255019477462,386.6941929,276.439173422538
"1208",14,398,"biom_stem",152.06145778801,432.647610199999,280.586152411989
"1209",15,72,"biom_stem",99.3445566735846,112.9695232,13.6249665264154
"1210",15,171,"biom_stem",79.1224435507004,179.294837699999,100.172394149299
"1211",15,239,"biom_stem",105.824969502247,237.6110813,131.786111797753
"1212",15,275,"biom_stem",106.501673725911,278.960088499999,172.458414774088
"1213",15,398,"biom_stem",133.858634997644,327.2914961,193.432861102356
"1214",16,72,"biom_stem",129.872822014737,140.0832551,10.2104330852627
"1215",16,171,"biom_stem",96.0575463922583,223.262940399999,127.205394007741
"1216",16,209,"biom_stem",109.791231699036,262.691097,152.899865300964
"1217",17,72,"biom_stem",118.805117447206,159.0368884,40.2317709527935
"1218",17,171,"biom_stem",83.867826137224,276.8876366,193.019810462776
"1219",17,240,"biom_stem",110.459712134529,288.205907799999,177.746195665471
"1220",18,72,"biom_stem",130.646491497812,143.4953159,12.848824402188
"1221",18,171,"biom_stem",96.0572969469195,218.8504291,122.793132153081
"1222",18,239,"biom_stem",122.994342160378,284.004398499999,161.010056339621
"1223",18,275,"biom_stem",124.1379479895,322.2445091,198.1065611105
"1224",18,398,"biom_stem",163.820556645425,386.8605853,223.040028654575
"1225",19,72,"biom_stem",128.055345344391,156.7881563,28.7328109556094
"1226",19,171,"biom_stem",90.0075662971031,249.4603645,159.452798202897
"1227",19,239,"biom_stem",116.706203895816,343.073070499999,226.366866604183
"1228",19,275,"biom_stem",126.008796474346,361.9320402,235.923243725654
"1229",19,398,"biom_stem",157.552493994834,427.846358599999,270.293864605165
"1230",20,72,"biom_stem",114.161960474421,153.9808341,39.8188736255795
"1231",20,174,"biom_stem",78.4062322643715,287.2238408,208.817608535628
"1232",20,240,"biom_stem",104.990646087384,359.1777235,254.187077412616
"1233",20,275,"biom_stem",100.38615992025,424.2673762,323.88121627975
"1234",20,398,"biom_stem",138.742401221305,487.468930699999,348.726529478694
"1235",21,72,"biom_stem",103.151405013949,120.6662881,17.5148830860513
"1236",21,171,"biom_stem",74.4764662366351,204.9925402,130.516073963365
"1237",21,209,"biom_stem",88.1803268416301,242.0976114,153.91728455837
"1238",22,72,"biom_stem",87.0907682540229,128.788980799999,41.6982125459761
"1239",22,171,"biom_stem",93.068453921299,221.2424972,128.174043278701
"1240",22,209,"biom_stem",103.82614994279,256.7138602,152.88771025721
"1241",23,72,"biom_stem",101.115047801856,116.6349882,15.5199403981445
"1242",23,171,"biom_stem",77.4323672723996,170.9257827,93.4934154276004
"1243",23,239,"biom_stem",104.05337138635,239.6301232,135.57675181365
"1244",23,275,"biom_stem",109.006988363945,267.4120992,158.405110836055
"1245",23,398,"biom_stem",138.785942897504,324.7475956,185.961652702496
"1246",24,72,"biom_stem",81.8987238084437,105.710742999999,23.8120191915553
"1247",24,171,"biom_stem",88.8449752180783,169.057543,80.2125677819217
"1248",24,239,"biom_stem",102.914513183865,226.1251971,123.210683916135
"1249",24,275,"biom_stem",112.664903541316,271.1088935,158.443989958684
"1250",24,398,"biom_stem",153.290704596741,343.5608244,190.270119803259
"1251",25,72,"biom_stem",63.3774170880081,19.635859222194,-43.7415578658141
"1252",25,94,"biom_stem",64.2709120275337,37.9173379630719,-26.3535740644618
"1253",25,145,"biom_stem",85.051621777058,29.1816546064115,-55.8699671706465
"1254",25,241,"biom_stem",112.816338316238,61.1366543236887,-51.6796839925492
"1255",25,289,"biom_stem",131.42326028564,44.7521560811709,-86.6711042044693
"1256",25,337,"biom_stem",139.834779422274,73.4781505725802,-66.356628849694
"1257",25,421,"biom_stem",169.449891876898,55.697754521377,-113.752137355521
"1258",25,528,"biom_stem",214.082599455832,61.3543722483287,-152.728227207504
"1259",25,661,"biom_stem",255.652492583646,70.1821292020301,-185.470363381616
"1260",26,72,"biom_stem",64.6432091450076,26.124451818739,-38.5187573262686
"1261",26,94,"biom_stem",67.5525443712818,57.3922317279803,-10.1603126433015
"1262",26,145,"biom_stem",88.7029476876895,29.1480848795293,-59.5548628081602
"1263",26,241,"biom_stem",127.218051311675,39.5130513017107,-87.7050000099641
"1264",26,289,"biom_stem",146.413908375064,42.6415247015573,-103.772383673507
"1265",26,337,"biom_stem",165.390895751953,47.7186932425707,-117.672202509383
"1266",26,421,"biom_stem",192.290721156521,53.8546837733182,-138.436037383203
"1267",26,528,"biom_stem",234.220501887512,60.1865603127693,-174.033941574743
"1268",26,661,"biom_stem",266.537950473425,75.4882918386039,-191.049658634821
"1269",27,72,"biom_stem",65.8564957057159,13.0595496919854,-52.7969460137305
"1270",27,94,"biom_stem",72.5459430360833,19.4151215867328,-53.1308214493505
"1271",27,145,"biom_stem",91.6534867216366,19.9282198949512,-71.7252668266854
"1272",27,241,"biom_stem",122.750168158348,68.9734744353646,-53.7766937229835
"1273",27,289,"biom_stem",141.896149226748,36.9420212107995,-104.954128015948
"1274",27,337,"biom_stem",168.879875057989,48.9631888162257,-119.916686241763
"1275",27,421,"biom_stem",219.488876053816,50.2495418365213,-169.239334217295
"1276",27,528,"biom_stem",251.822465989265,56.6803109681965,-195.142155021068
"1277",27,661,"biom_stem",281.39680998925,67.3362486012802,-214.06056138797
"1278",28,72,"biom_stem",70.4382711310692,37.2108598615512,-33.227411269518
"1279",28,145,"biom_stem",88.0597663761769,43.3864908752193,-44.6732755009576
"1280",28,241,"biom_stem",116.66216659587,64.9995153358996,-51.6626512599702
"1281",28,289,"biom_stem",135.863523327208,46.5243505852379,-89.3391727419701
"1282",28,337,"biom_stem",143.861519183137,80.9325773548996,-62.9289418282374
"1283",28,421,"biom_stem",172.366881206241,59.216557878306,-113.150323327935
"1284",28,528,"biom_stem",214.958475857625,64.3811275245949,-150.57734833303
"1285",28,661,"biom_stem",257.755162665375,71.4789787801214,-186.276183885254
"1286",29,72,"biom_stem",63.9770038419778,18.0330994271035,-45.9439044148743
"1287",29,145,"biom_stem",83.9947232994198,24.8090191916583,-59.1857041077615
"1288",29,241,"biom_stem",113.616702194031,41.303190951851,-72.3135112421798
"1289",29,289,"biom_stem",129.880356046507,37.8727089649207,-92.0076470815863
"1290",29,337,"biom_stem",141.358551385267,53.7510089088875,-87.6075424763796
"1291",29,421,"biom_stem",161.588929640692,60.8489998131478,-100.739929827545
"1292",29,528,"biom_stem",194.57910447848,70.9046724447872,-123.674432033693
"1293",29,661,"biom_stem",223.573177500178,87.3257463258352,-136.247431174343
"1294",30,72,"biom_stem",70.3432774252038,16.8721587500406,-53.4711186751632
"1295",30,94,"biom_stem",69.8563132499598,56.1414223290113,-13.7148909209485
"1296",30,145,"biom_stem",90.4660400442817,30.0010177425444,-60.4650223017373
"1297",30,241,"biom_stem",121.218744551688,120.710141252458,-0.508603299230117
"1298",30,289,"biom_stem",140.956026615362,50.7949623144722,-90.1610643008897
"1299",30,337,"biom_stem",161.22036547506,54.7918528682609,-106.4285126068
"1300",30,421,"biom_stem",191.121016225271,60.0931007456206,-131.027915479651
"1301",30,528,"biom_stem",233.210639547697,66.2581893895838,-166.952450158113
"1302",30,661,"biom_stem",280.100102123936,69.7346386665001,-210.365463457435
"1303",31,72,"biom_stem",66.4341258014357,13.7265981822105,-52.7075276192252
"1304",31,145,"biom_stem",81.9062388017412,21.5336995223396,-60.3725392794016
"1305",31,241,"biom_stem",111.961329975842,25.9069679616734,-86.0543620141688
"1306",31,289,"biom_stem",126.949498360108,28.5671461381433,-98.3823522219646
"1307",31,337,"biom_stem",135.028675160533,36.0802492583502,-98.9484259021827
"1308",31,421,"biom_stem",152.97078277459,41.9405925238022,-111.030190250788
"1309",31,528,"biom_stem",172.439965391212,61.4673978676928,-110.972567523519
"1310",31,661,"biom_stem",193.511201271653,85.911951586368,-107.599249685285
"1311",32,72,"biom_stem",71.5809525745494,15.8564763035684,-55.724476270981
"1312",32,145,"biom_stem",85.9983464904739,63.4016036966437,-22.5967427938302
"1313",32,241,"biom_stem",114.184111099504,69.8467163900486,-44.3373947094553
"1314",32,289,"biom_stem",133.341326000818,45.7637224221953,-87.5776035786227
"1315",32,337,"biom_stem",142.354611357315,74.3332078278048,-68.0214035295098
"1316",32,421,"biom_stem",169.967816317457,60.3751710158047,-109.592645301652
"1317",32,528,"biom_stem",214.659824645967,64.738173975106,-149.921650670861
"1318",32,661,"biom_stem",258.715346857178,72.6003733210424,-186.114973536136
"1319",33,61,"biom_stem",110.473383234571,177.832137805231,67.35875457066
"1320",33,120,"biom_stem",80.4500572969454,228.221551518155,147.77149422121
"1321",34,61,"biom_stem",78.9824904030269,163.075214956481,84.0927245534541
"1322",34,120,"biom_stem",61.3972375129514,184.706154331522,123.308916818571
"1323",35,61,"biom_stem",99.0351911902849,172.706468921185,73.6712777309001
"1324",35,120,"biom_stem",75.0700207601603,209.133103955536,134.063083195376
"1325",36,61,"biom_stem",94.1029646597817,154.154275570355,60.0513109105733
"1326",36,120,"biom_stem",78.8157099204445,172.47368243391,93.6579725134655
"1327",37,61,"biom_stem",136.765962409217,192.832418898408,56.0664564891914
"1328",37,120,"biom_stem",115.177169737305,227.45649273497,112.279322997665
"1329",38,97,"biom_stem",89.6458632053837,113.205291870131,23.5594286647473
"1330",38,182,"biom_stem",95.9824337182076,90.8501186616243,-5.13231505658332
"1331",38,289,"biom_stem",100.210987507612,138.294522624394,38.083535116782
"1332",38,397,"biom_stem",82.0224622387105,113.382323100997,31.3598608622865
"1333",38,505,"biom_stem",96.4624094802161,110.220277775906,13.7578682956899
"1334",39,97,"biom_stem",62.9297141142595,93.6525110466717,30.7227969324122
"1335",39,182,"biom_stem",71.4427244457946,99.9689036845316,28.526179238737
"1336",39,289,"biom_stem",86.5809733564261,119.293873687089,32.7129003306629
"1337",39,349,"biom_stem",88.2397337955151,105.879171769882,17.6394379743669
